date,position,y_pred,p_value,xau_t1,strategy_ret,equity
2015-04-17,0.0,0.0,0.7446847325583925,-0.0068498044969400596,0.0,1.0
2015-04-20,0.0,0.0,0.7446847325583925,0.005505015167190486,0.0,1.0
2015-04-21,0.0,0.0,0.7446847325583925,-0.01289867529679345,0.0,1.0
2015-04-22,0.0,0.0,0.7446847325583925,0.005134815753510935,0.0,1.0
2015-04-23,0.0,0.0,0.7446847325583925,-0.012218196651505586,0.0,1.0
2015-04-24,0.0,0.0,0.7446847325583925,0.019102206763805363,0.0,1.0
2015-04-27,0.0,0.0,0.7446847325583925,0.008385059482647783,0.0,1.0
2015-04-28,0.0,0.0,0.7446847325583925,-0.005938192076917481,0.0,1.0
2015-04-29,0.0,0.0,0.7446847325583925,-0.017035474235751025,0.0,1.0
2015-04-30,0.0,0.0,0.7446847325583925,-0.004806135557600122,0.0,1.0
2015-05-01,0.0,0.0,0.6961470145481574,0.007751378125970376,0.0,1.0
2015-05-04,0.0,0.0,0.6961470145481574,0.004424883091814991,0.0,1.0
2015-05-05,0.0,0.0,0.6961470145481574,-0.001211011120362926,0.0,1.0
2015-05-06,0.0,0.0,0.6961470145481574,-0.0060402862988366834,0.0,1.0
2015-05-07,0.0,0.0,0.6961470145481574,0.00271304270193351,0.0,1.0
2015-05-08,0.0,0.0,0.6961470145481574,-0.003493754821742634,0.0,1.0
2015-05-11,0.0,0.0,0.6961470145481574,0.00802792011278708,0.0,1.0
2015-05-12,0.0,0.0,0.6961470145481574,0.01827559382791133,0.0,1.0
2015-05-13,0.0,0.0,0.6961470145481574,0.005507389716283839,0.0,1.0
2015-05-14,0.0,0.0,0.6961470145481574,0.001587960445235126,0.0,1.0
2015-05-15,0.0,0.0,0.6961470145481574,0.0012972862882882907,0.0,1.0
2015-05-18,0.0,0.0,0.6961470145481574,-0.013909518931577658,0.0,1.0
2015-05-19,0.0,0.0,0.6961470145481574,0.0012792100631697778,0.0,1.0
2015-05-20,0.0,0.0,0.6961470145481574,-0.003148476388097343,0.0,1.0
2015-05-21,0.0,0.0,0.6961470145481574,-8.36830940311728e-05,0.0,1.0
2015-05-22,0.0,0.0,0.6961470145481574,0.0009501560611075988,0.0,1.0
2015-05-25,0.0,0.0,0.6961470145481574,-0.01672177713407841,0.0,1.0
2015-05-26,0.0,0.0,0.6961470145481574,0.000250663081603264,0.0,1.0
2015-05-27,0.0,0.0,0.6961470145481574,0.000765365809478169,0.0,1.0
2015-05-28,0.0,0.0,0.6961470145481574,0.0015028523259790205,0.0,1.0
2015-05-29,0.0,0.0,0.6961470145481574,-0.001085645971440563,0.0,1.0
2015-06-01,0.0,0.0,0.9098403082939465,0.003655355260676174,0.0,1.0
2015-06-02,0.0,0.0,0.9098403082939465,-0.00557542273184275,0.0,1.0
2015-06-03,0.0,0.0,0.9098403082939465,-0.008760379548810704,0.0,1.0
2015-06-04,0.0,0.0,0.9098403082939465,-0.00273502936892811,0.0,1.0
2015-06-05,0.0,0.0,0.9098403082939465,0.001213228662985344,0.0,1.0
2015-06-08,0.0,0.0,0.9098403082939465,0.0017604041404011284,0.0,1.0
2015-06-09,0.0,0.0,0.9098403082939465,0.009065973325222743,0.0,1.0
2015-06-10,0.0,0.0,0.9098403082939465,-0.006108828865596827,0.0,1.0
2015-06-11,0.0,0.0,0.9098403082939465,-0.0010125451904157146,0.0,1.0
2015-06-12,0.0,0.0,0.9098403082939465,0.007098862337969081,0.0,1.0
2015-06-15,0.0,0.0,0.9098403082939465,-0.006184918585195653,0.0,1.0
2015-06-16,0.0,0.0,0.9098403082939465,0.005747758807167713,0.0,1.0
2015-06-17,0.0,0.0,0.9098403082939465,0.013201205346429212,0.0,1.0
2015-06-18,0.0,0.0,0.9098403082939465,-0.00012229182681711137,0.0,1.0
2015-06-19,0.0,0.0,0.9098403082939465,-0.012979733425511064,0.0,1.0
2015-06-22,0.0,0.0,0.9098403082939465,-0.008212803482969377,0.0,1.0
2015-06-23,0.0,0.0,0.9098403082939465,-0.0016737576326812942,0.0,1.0
2015-06-24,0.0,0.0,0.9098403082939465,-0.0007556852680217219,0.0,1.0
2015-06-25,0.0,0.0,0.9098403082939465,0.0006932311156857551,0.0,1.0
2015-06-26,0.0,0.0,0.9098403082939465,0.0030893804110325718,0.0,1.0
2015-06-29,0.0,0.0,0.9098403082939465,-0.0023952504340876146,0.0,1.0
2015-06-30,0.0,0.0,0.9098403082939465,-0.0080819162179111,0.0,1.0
2015-07-01,0.0,0.0,0.8910170339667611,-0.001561431979917316,0.0,1.0
2015-07-02,0.0,0.0,0.8910170339667611,0.0012593393575084377,0.0,1.0
2015-07-03,0.0,0.0,0.8910170339667611,0.005307768559320358,0.0,1.0
2015-07-06,0.0,0.0,0.8910170339667611,-0.016561032206955595,0.0,1.0
2015-07-07,0.0,0.0,0.8910170339667611,0.005596122864364617,0.0,1.0
2015-07-08,0.0,0.0,0.8910170339667611,0.00037446204249302895,0.0,1.0
2015-07-09,0.0,0.0,0.8910170339667611,0.0028149217036492757,0.0,1.0
2015-07-10,0.0,0.0,0.8910170339667611,-0.00345470478254839,0.0,1.0
2015-07-13,0.0,0.0,0.8910170339667611,-0.0013215042559604484,0.0,1.0
2015-07-14,0.0,0.0,0.8910170339667611,-0.0072497249300482736,0.0,1.0
2015-07-15,0.0,0.0,0.8910170339667611,-0.0026770429419498143,0.0,1.0
2015-07-16,0.0,0.0,0.8910170339667611,-0.0102698003550179,0.0,1.0
2015-07-17,0.0,0.0,0.8910170339667611,-0.03321705271859532,0.0,1.0
2015-07-20,0.0,0.0,0.8910170339667611,0.002818782627977079,0.0,1.0
2015-07-21,0.0,0.0,0.8910170339667611,-0.004647695767654447,0.0,1.0
2015-07-22,0.0,0.0,0.8910170339667611,-0.005876426891935793,0.0,1.0
2015-07-23,0.0,0.0,0.8910170339667611,0.00880145142105615,0.0,1.0
2015-07-24,0.0,0.0,0.8910170339667611,-0.0027808209831432507,0.0,1.0
2015-07-27,0.0,0.0,0.8910170339667611,0.00046626370228963765,0.0,1.0
2015-07-28,0.0,0.0,0.8910170339667611,0.001145412367523413,0.0,1.0
2015-07-29,0.0,0.0,0.8910170339667611,-0.009247950480524736,0.0,1.0
2015-07-30,0.0,0.0,0.8910170339667611,0.008056932706175246,0.0,1.0
2015-07-31,0.0,0.0,0.8910170339667611,-0.009315143361064315,0.0,1.0
2015-08-03,0.0,0.0,0.8516779604323852,0.0009268049635116071,0.0,1.0
2015-08-04,0.0,0.0,0.8516779604323852,-0.0012648651429909563,0.0,1.0
2015-08-05,0.0,0.0,0.8516779604323852,0.002605632199380814,0.0,1.0
2015-08-06,0.0,0.0,0.8516779604323852,0.006559769859196152,0.0,1.0
2015-08-07,0.0,0.0,0.8516779604323852,0.006241329889887126,0.0,1.0
2015-08-10,0.0,0.0,0.8516779604323852,0.006332053208372379,0.0,1.0
2015-08-11,0.0,0.0,0.8516779604323852,0.013238936241876331,0.0,1.0
2015-08-12,0.0,0.0,0.8516779604323852,-0.009761089329805017,0.0,1.0
2015-08-13,0.0,0.0,0.8516779604323852,-0.0004694414288524129,0.0,1.0
2015-08-14,0.0,0.0,0.8516779604323852,0.005714213696514925,0.0,1.0
2015-08-17,0.0,0.0,0.8516779604323852,0.00010457378483419433,0.0,1.0
2015-08-18,0.0,0.0,0.8516779604323852,0.013136456222266446,0.0,1.0
2015-08-19,0.0,0.0,0.8516779604323852,0.015929514777481835,0.0,1.0
2015-08-20,0.0,0.0,0.8516779604323852,0.0076718367643415775,0.0,1.0
2015-08-21,0.0,0.0,0.8516779604323852,-0.008470467277087224,0.0,1.0
2015-08-24,0.0,0.0,0.8516779604323852,-0.010285321509012846,0.0,1.0
2015-08-25,0.0,0.0,0.8516779604323852,-0.013683621928072931,0.0,1.0
2015-08-26,0.0,0.0,0.8516779604323852,0.0007970770513994196,0.0,1.0
2015-08-27,0.0,0.0,0.8516779604323852,0.008461082860200086,0.0,1.0
2015-08-28,0.0,0.0,0.8516779604323852,0.0003480127406492173,0.0,1.0
2015-08-31,0.0,0.0,0.8516779604323852,0.0031573693090116706,0.0,1.0
2015-09-01,0.0,0.0,0.7063847825360218,-0.0034788949555641935,0.0,1.0
2015-09-02,0.0,0.0,0.7063847825360218,-0.00918610877389714,0.0,1.0
2015-09-03,0.0,0.0,0.7063847825360218,-0.0008547253832302815,0.0,1.0
2015-09-04,0.0,0.0,0.7063847825360218,-0.0023508292177307766,0.0,1.0
2015-09-07,0.0,0.0,0.7063847825360218,0.0014327112804757292,0.0,1.0
2015-09-08,0.0,0.0,0.7063847825360218,-0.013067555642094497,0.0,1.0
2015-09-09,0.0,0.0,0.7063847825360218,0.0033047953536007313,0.0,1.0
2015-09-10,0.0,0.0,0.7063847825360218,-0.0025771975375086242,0.0,1.0
2015-09-11,0.0,0.0,0.7063847825360218,0.000825472667004945,0.0,1.0
2015-09-14,0.0,0.0,0.7063847825360218,-0.0017645844270814948,0.0,1.0
2015-09-15,0.0,0.0,0.7063847825360218,0.011861270978042349,0.0,1.0
2015-09-16,0.0,0.0,0.7063847825360218,0.011087731034412407,0.0,1.0
2015-09-17,0.0,0.0,0.7063847825360218,0.004373581722043163,0.0,1.0
2015-09-18,0.0,0.0,0.7063847825360218,-0.003246482375642401,0.0,1.0
2015-09-21,0.0,0.0,0.7063847825360218,-0.00909824489044464,0.0,1.0
2015-09-22,0.0,0.0,0.7063847825360218,0.00686174784029614,0.0,1.0
2015-09-23,0.0,0.0,0.7063847825360218,0.016594164397337963,0.0,1.0
2015-09-24,0.0,0.0,0.7063847825360218,-0.0035881017738290666,0.0,1.0
2015-09-25,0.0,0.0,0.7063847825360218,-0.011763879292304047,0.0,1.0
2015-09-28,0.0,0.0,0.7063847825360218,-0.006813769396009306,0.0,1.0
2015-09-29,0.0,0.0,0.7063847825360218,-0.010420515000758357,0.0,1.0
2015-09-30,0.0,0.0,0.7063847825360218,-0.0011728708579568092,0.0,1.0
2015-10-01,0.0,0.0,0.6789895643175401,0.006477089836072203,0.0,1.0
2015-10-02,0.0,0.0,0.6789895643175401,0.014416446595857835,0.0,1.0
2015-10-05,0.0,0.0,0.6789895643175401,0.010095539336036907,0.0,1.0
2015-10-06,0.0,0.0,0.6789895643175401,-0.0004951870321470153,0.0,1.0
2015-10-07,0.0,0.0,0.6789895643175401,-0.007784967884314931,0.0,1.0
2015-10-08,0.0,0.0,0.6789895643175401,0.018222248814807607,0.0,1.0
2015-10-09,0.0,0.0,0.6789895643175401,0.003407876020559364,0.0,1.0
2015-10-12,0.0,0.0,0.6789895643175401,0.0029237761298626097,0.0,1.0
2015-10-13,0.0,0.0,0.6789895643175401,0.0166053090453806,0.0,1.0
2015-10-14,0.0,0.0,0.6789895643175401,-0.00473504206550146,0.0,1.0
2015-10-15,0.0,0.0,0.6789895643175401,-0.0030121176820596673,0.0,1.0
2015-10-16,0.0,0.0,0.6789895643175401,-0.00422452423489883,0.0,1.0
2015-10-19,0.0,0.0,0.6789895643175401,0.003688320478507201,0.0,1.0
2015-10-20,0.0,0.0,0.6789895643175401,-0.00938950480494416,0.0,1.0
2015-10-21,0.0,0.0,0.6789895643175401,-0.0002998361271782102,0.0,1.0
2015-10-22,0.0,0.0,0.6789895643175401,-0.0012880710375045012,0.0,1.0
2015-10-23,0.0,0.0,0.6789895643175401,-0.00030369082390624413,0.0,1.0
2015-10-26,0.0,0.0,0.6789895643175401,0.0018487918015290816,0.0,1.0
2015-10-27,0.0,0.0,0.6789895643175401,-0.005634353263464398,0.0,1.0
2015-10-28,0.0,0.0,0.6789895643175401,-0.009875529692076057,0.0,1.0
2015-10-29,0.0,0.0,0.6789895643175401,-0.006359582305593747,0.0,1.0
2015-10-30,0.0,0.0,0.6789895643175401,-0.004807905753381192,0.0,1.0
2015-11-02,0.0,0.0,0.6259119290153594,-0.014546454426589861,0.0,1.0
2015-11-03,0.0,0.0,0.6259119290153594,-0.01027341425927375,0.0,1.0
2015-11-04,0.0,0.0,0.6259119290153594,-0.004186694508406141,0.0,1.0
2015-11-05,0.0,0.0,0.6259119290153594,-0.012678098516149205,0.0,1.0
2015-11-06,0.0,0.0,0.6259119290153594,0.005420698947703251,0.0,1.0
2015-11-09,0.0,0.0,0.6259119290153594,-0.005038219177167846,0.0,1.0
2015-11-10,0.0,0.0,0.6259119290153594,-0.002417405457847188,0.0,1.0
2015-11-11,0.0,0.0,0.6259119290153594,0.0002018150385474371,0.0,1.0
2015-11-12,0.0,0.0,0.6259119290153594,-0.0016941090784747814,0.0,1.0
2015-11-13,0.0,0.0,0.6259119290153594,-0.0002465694808169161,0.0,1.0
2015-11-16,0.0,0.0,0.6259119290153594,-0.01124448506526221,0.0,1.0
2015-11-17,0.0,0.0,0.6259119290153594,0.00024954072403193805,0.0,1.0
2015-11-18,0.0,0.0,0.6259119290153594,0.010672391196005826,0.0,1.0
2015-11-19,0.0,0.0,0.6259119290153594,-0.006186623617025155,0.0,1.0
2015-11-20,0.0,0.0,0.6259119290153594,-0.010575343500216938,0.0,1.0
2015-11-23,0.0,0.0,0.6259119290153594,0.008873629703568753,0.0,1.0
2015-11-24,0.0,0.0,0.6259119290153594,-0.002527401674949914,0.0,1.0
2015-11-25,0.0,0.0,0.6259119290153594,0.0006268060379115425,0.0,1.0
2015-11-26,0.0,0.0,0.6259119290153594,-0.016626883575360907,0.0,1.0
2015-11-27,0.0,0.0,0.6259119290153594,0.008118351863327433,0.0,1.0
2015-11-30,0.0,0.0,0.6259119290153594,0.0030103845495164094,0.0,1.0
2015-12-01,0.0,0.0,0.44142113055342036,-0.013439206573031548,0.0,1.0
2015-12-02,0.0,0.0,0.44142113055342036,0.006309771202142045,0.0,1.0
2015-12-03,0.0,0.0,0.44142113055342036,0.02528203876273416,0.0,1.0
2015-12-04,0.0,0.0,0.44142113055342036,-0.01359941423599853,0.0,1.0
2015-12-07,0.0,0.0,0.44142113055342036,0.0025973386686812816,0.0,1.0
2015-12-08,0.0,0.0,0.44142113055342036,-0.0011822764944691144,0.0,1.0
2015-12-09,0.0,0.0,0.44142113055342036,-0.0010563976944357734,0.0,1.0
2015-12-10,0.0,0.0,0.44142113055342036,0.001763393331255081,0.0,1.0
2015-12-11,0.0,0.0,0.44142113055342036,-0.010308258790716174,0.0,1.0
2015-12-14,0.0,0.0,0.44142113055342036,-0.0026507924964782603,0.0,1.0
2015-12-15,0.0,0.0,0.44142113055342036,0.010922555802727274,0.0,1.0
2015-12-16,0.0,0.0,0.44142113055342036,-0.020273200132929325,0.0,1.0
2015-12-17,0.0,0.0,0.44142113055342036,0.013716558744470753,0.0,1.0
2015-12-18,0.0,0.0,0.44142113055342036,0.011665231780940921,0.0,1.0
2015-12-21,0.0,0.0,0.44142113055342036,-0.0040435829801710454,0.0,1.0
2015-12-22,0.0,0.0,0.44142113055342036,-0.00254481062822709,0.0,1.0
2015-12-23,0.0,0.0,0.44142113055342036,0.004425215779117586,0.0,1.0
2015-12-24,0.0,0.0,0.44142113055342036,0.00011471235033422289,0.0,1.0
2015-12-25,0.0,0.0,0.44142113055342036,-0.00873099085274287,0.0,1.0
2015-12-28,0.0,0.0,0.44142113055342036,0.00016526328585975136,0.0,1.0
2015-12-29,0.0,0.0,0.44142113055342036,-0.003894783773452204,0.0,1.0
2015-12-30,0.0,0.0,0.44142113055342036,-0.0006418649951740463,0.0,1.0
2015-12-31,0.0,0.0,0.44142113055342036,-0.00021074669848886174,0.0,1.0
2016-01-01,0.0,0.0,0.358512650812022,0.012224341370919767,0.0,1.0
2016-01-04,0.0,0.0,0.358512650812022,0.0021717482606709027,0.0,1.0
2016-01-05,0.0,0.0,0.358512650812022,0.017543490730251854,0.0,1.0
2016-01-06,0.0,0.0,0.358512650812022,0.012568207133060838,0.0,1.0
2016-01-07,0.0,0.0,0.358512650812022,-0.0067445608426304204,0.0,1.0
2016-01-08,0.0,0.0,0.358512650812022,-0.006505554284801818,0.0,1.0
2016-01-11,0.0,0.0,0.358512650812022,-0.007475481442114074,0.0,1.0
2016-01-12,0.0,0.0,0.358512650812022,0.008524600313684516,0.0,1.0
2016-01-13,0.0,0.0,0.358512650812022,-0.017626092729489784,0.0,1.0
2016-01-14,0.0,0.0,0.358512650812022,0.010454747733560588,0.0,1.0
2016-01-15,0.0,0.0,0.358512650812022,-0.0007589355376298457,0.0,1.0
2016-01-18,0.0,0.0,0.358512650812022,-0.0020240334507350966,0.0,1.0
2016-01-19,0.0,0.0,0.358512650812022,0.016826039813069293,0.0,1.0
2016-01-20,0.0,0.0,0.358512650812022,-0.002209856875495575,0.0,1.0
2016-01-21,0.0,0.0,0.358512650812022,-0.0030164386460471704,0.0,1.0
2016-01-22,0.0,0.0,0.358512650812022,0.010122111348311869,0.0,1.0
2016-01-25,0.0,0.0,0.358512650812022,0.01062352764799357,0.0,1.0
2016-01-26,0.0,0.0,0.358512650812022,0.0027999663115183537,0.0,1.0
2016-01-27,0.0,0.0,0.358512650812022,-0.00814713201534989,0.0,1.0
2016-01-28,0.0,0.0,0.358512650812022,0.00440566440948853,0.0,1.0
2016-01-29,0.0,0.0,0.358512650812022,0.006208348385636775,0.0,1.0
2016-02-01,0.0,0.0,0.3978656633194932,7.373144771971596e-05,0.0,1.0
2016-02-02,0.0,0.0,0.3978656633194932,0.01179620350209909,0.0,1.0
2016-02-03,0.0,0.0,0.3978656633194932,0.012707769007733738,0.0,1.0
2016-02-04,0.0,0.0,0.3978656633194932,0.016781553543857797,0.0,1.0
2016-02-05,0.0,0.0,0.3978656633194932,0.013005300611346193,0.0,1.0
2016-02-08,0.0,0.0,0.3978656633194932,-0.0006443986241793098,0.0,1.0
2016-02-09,0.0,0.0,0.3978656633194932,0.008790233658843682,0.0,1.0
2016-02-10,0.0,0.0,0.3978656633194932,0.03939493944559658,0.0,1.0
2016-02-11,0.0,0.0,0.3978656633194932,-0.00900027436815165,0.0,1.0
2016-02-12,0.0,0.0,0.3978656633194932,-0.02320310781667434,0.0,1.0
2016-02-15,0.0,0.0,0.3978656633194932,-0.006397906269563158,0.0,1.0
2016-02-16,0.0,0.0,0.3978656633194932,0.005645279351624843,0.0,1.0
2016-02-17,0.0,0.0,0.3978656633194932,0.020768326929748504,0.0,1.0
2016-02-18,0.0,0.0,0.3978656633194932,-0.006037079492827502,0.0,1.0
2016-02-19,0.0,0.0,0.3978656633194932,-0.01564593773654721,0.0,1.0
2016-02-22,0.0,0.0,0.3978656633194932,0.01891954648215055,0.0,1.0
2016-02-23,0.0,0.0,0.3978656633194932,0.0013366844943467626,0.0,1.0
2016-02-24,0.0,0.0,0.3978656633194932,0.0022568026809066666,0.0,1.0
2016-02-25,0.0,0.0,0.3978656633194932,-0.01001991870668828,0.0,1.0
2016-02-26,0.0,0.0,0.3978656633194932,0.012610347463442473,0.0,1.0
